"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"ENSMUSG00000028977",3286.34798928266,-0.704001301517737,0.156882167766456,-4.48745266298049,7.20798206020001e-06,0.000203429067149247,"Casz1"
"ENSMUSG00000029093",2609.02042781558,0.735670376469421,0.170831143450143,4.30641838257161,1.6591910802906e-05,0.000402190619394729,"Sorcs2"
"ENSMUSG00000029344",1653.69137888353,-0.603484131817941,0.146822707062372,-4.11029154748914,3.95159869427318e-05,0.000818022139897919,"Tpst2"
"ENSMUSG00000029379",83.8845045616384,1.82111630540798,0.571416285967745,3.18702205402452,0.00143745813749019,0.0142905896640302,"Cxcl3"
"ENSMUSG00000029381",5319.18121903867,-0.403284699479906,0.141190863131713,-2.85630876201735,0.00428598111434939,0.0327078396445331,"Shroom3"
"ENSMUSG00000029661",9480.99330182495,-0.382501537326908,0.126165485638451,-3.03174465973232,0.00243144787131549,0.0212474720576915,"Col1a2"
"ENSMUSG00000029675",7247.19789823325,1.4481846721904,0.123021973400838,11.7717561518204,5.45764014765265e-32,7.50005701829343e-29,"Eln"
"ENSMUSG00000029718",4190.64900369427,-0.537025993781595,0.160330224185599,-3.34949942538552,0.000809577236068735,0.00924159573314247,"Pcolce"
"ENSMUSG00000029816",6068.31022059711,2.17516134733932,0.272498964603024,7.98227380609717,1.43661910039109e-15,3.46827030114688e-13,"Gpnmb"
"ENSMUSG00000029821",171.300782739068,1.0158272558708,0.317652494336563,3.19791997224017,0.00138422688862382,0.0138928164973397,"Gsdme"
"ENSMUSG00000030020",3454.50149944525,-0.845867471196134,0.168714361387665,-5.01360680998894,5.34190917861059e-07,2.44074699426799e-05,"Prickle2"
"ENSMUSG00000030067",5352.67917762511,-0.440521541901225,0.138800603316159,-3.17377252963236,0.0015047156543166,0.0148157832047603,"Foxp1"
"ENSMUSG00000030084",8467.17753999305,-0.616131130247806,0.132450556064491,-4.65178213331023,3.29078651638551e-06,0.000108656082004535,"Plxna1"
"ENSMUSG00000030087",853.25948944943,-0.813203931300483,0.17975678843311,-4.52391221710709,6.07069110094308e-06,0.000175490123816097,"Klf15"
